# C2H6 cross sections
# #photoabsorption   -- Photoabsorption cross section (cm2)
# #photodissociation -- Photodissociation cross section (cm2)
# #photoionisation   -- Photoionisation cross section (cm2)
# #This version has been resampled to a uniform 0.1nm grid while maintaining a constant integrated cross section (using trapezoidal integration).
# #wavelength photoabsorption photodissociation photoionisation
9.120000e+01 6.270566e-17 1.000278e-17 5.270288e-17
9.220000e+01 6.236653e-17 1.112451e-17 5.124203e-17
9.320000e+01 6.086272e-17 1.491125e-17 4.595148e-17
9.420000e+01 5.772175e-17 1.755915e-17 4.016260e-17
9.520000e+01 5.297365e-17 1.926236e-17 3.371129e-17
9.620000e+01 4.859475e-17 2.108080e-17 2.751395e-17
9.720000e+01 4.680641e-17 2.232423e-17 2.448217e-17
9.820000e+01 4.647420e-17 2.635952e-17 2.011468e-17
9.920000e+01 4.679182e-17 2.905264e-17 1.773918e-17
1.002000e+02 4.736870e-17 3.210674e-17 1.526196e-17
1.012000e+02 4.735767e-17 3.509131e-17 1.226636e-17
1.022000e+02 4.593383e-17 3.645913e-17 9.474696e-18
1.032000e+02 4.471685e-17 3.800178e-17 6.715071e-18
1.042000e+02 4.396275e-17 3.978613e-17 4.176624e-18
1.052000e+02 4.378129e-17 4.162815e-17 2.153138e-18
1.062000e+02 4.364127e-17 4.305365e-17 5.876190e-19
1.072000e+02 4.345871e-17 4.345871e-17 0.000000e+00
1.082000e+02 4.045963e-17 4.045963e-17 0.000000e+00
1.092000e+02 3.788738e-17 3.788738e-17 0.000000e+00
1.102000e+02 3.610007e-17 3.610007e-17 0.000000e+00
1.112000e+02 3.135979e-17 3.135979e-17 0.000000e+00
1.122000e+02 2.980493e-17 2.980493e-17 0.000000e+00
1.132000e+02 3.088942e-17 3.088942e-17 0.000000e+00
1.142000e+02 2.918009e-17 2.918009e-17 0.000000e+00
1.152000e+02 2.906435e-17 2.906435e-17 0.000000e+00
1.162000e+02 2.876379e-17 2.876379e-17 0.000000e+00
1.172000e+02 2.598108e-17 2.598108e-17 0.000000e+00
1.182000e+02 2.544329e-17 2.544329e-17 0.000000e+00
1.192000e+02 2.447878e-17 2.447878e-17 0.000000e+00
1.202000e+02 2.242893e-17 2.242893e-17 0.000000e+00
1.212000e+02 2.264644e-17 2.264644e-17 0.000000e+00
1.222000e+02 2.388727e-17 2.388727e-17 0.000000e+00
1.232000e+02 2.269745e-17 2.269745e-17 0.000000e+00
1.242000e+02 2.355839e-17 2.355839e-17 0.000000e+00
1.252000e+02 2.283342e-17 2.283342e-17 0.000000e+00
1.262000e+02 2.348733e-17 2.348733e-17 0.000000e+00
1.272000e+02 2.442142e-17 2.442142e-17 0.000000e+00
1.282000e+02 2.444665e-17 2.444665e-17 0.000000e+00
1.292000e+02 2.644470e-17 2.644470e-17 0.000000e+00
1.302000e+02 2.593350e-17 2.593350e-17 0.000000e+00
1.312000e+02 2.694881e-17 2.694881e-17 0.000000e+00
1.322000e+02 2.828252e-17 2.828252e-17 0.000000e+00
1.332000e+02 2.408435e-17 2.408435e-17 0.000000e+00
1.342000e+02 2.708543e-17 2.708543e-17 0.000000e+00
1.352000e+02 1.900783e-17 1.900783e-17 0.000000e+00
1.362000e+02 2.119532e-17 2.119532e-17 0.000000e+00
1.372000e+02 1.206146e-17 1.206146e-17 0.000000e+00
1.382000e+02 1.460850e-17 1.460850e-17 0.000000e+00
1.392000e+02 7.326259e-18 7.326259e-18 0.000000e+00
1.402000e+02 8.313009e-18 8.313009e-18 0.000000e+00
1.412000e+02 4.935112e-18 4.935112e-18 0.000000e+00
1.422000e+02 4.849474e-18 4.849474e-18 0.000000e+00
1.432000e+02 3.036687e-18 3.036687e-18 0.000000e+00
1.442000e+02 2.680272e-18 2.680272e-18 0.000000e+00
1.452000e+02 2.474547e-18 2.474547e-18 0.000000e+00
1.462000e+02 2.138260e-18 2.138260e-18 0.000000e+00
1.472000e+02 1.866929e-18 1.866929e-18 0.000000e+00
1.482000e+02 1.608907e-18 1.608907e-18 0.000000e+00
1.492000e+02 1.227260e-18 1.227260e-18 0.000000e+00
