# N2 cross sections
# photoabsorption   -- Photoabsorption cross section (cm2)
# photodissociation -- Photodissociation cross section (cm2)
# photoionisation   -- Photoionisation cross section (cm2)
# This version has been resampled to a uniform 0.1nm grid while maintaining a constant integrated cross section (using trapezoidal integration).
# wavelength photoabsorption photodissociation photoionisation
2.860000e+01 1.094880e-17 0.000000e+00 1.094880e-17
2.870000e+01 1.098480e-17 0.000000e+00 1.098480e-17
2.880000e+01 1.102080e-17 0.000000e+00 1.102080e-17
2.890000e+01 1.105680e-17 0.000000e+00 1.105680e-17
2.900000e+01 1.109280e-17 0.000000e+00 1.109280e-17
2.910000e+01 1.112720e-17 0.000000e+00 1.112720e-17
2.920000e+01 1.116120e-17 0.000000e+00 1.116120e-17
2.930000e+01 1.119520e-17 0.000000e+00 1.119520e-17
2.940000e+01 1.122920e-17 0.000000e+00 1.122920e-17
2.950000e+01 1.126320e-17 0.000000e+00 1.126320e-17
2.960000e+01 1.130680e-17 0.000000e+00 1.130680e-17
2.970000e+01 1.135280e-17 0.000000e+00 1.135280e-17
2.980000e+01 1.139880e-17 0.000000e+00 1.139880e-17
2.990000e+01 1.144480e-17 0.000000e+00 1.144480e-17
3.000000e+01 1.149080e-17 0.000000e+00 1.149080e-17
3.010000e+01 1.154211e-17 0.000000e+00 1.154211e-17
3.020000e+01 1.159474e-17 0.000000e+00 1.159474e-17
3.030000e+01 1.164737e-17 0.000000e+00 1.164737e-17
3.040000e+01 1.170000e-17 0.000000e+00 1.170000e-17
3.050000e+01 1.175161e-17 0.000000e+00 1.175161e-17
3.060000e+01 1.180323e-17 0.000000e+00 1.180323e-17
3.070000e+01 1.185484e-17 0.000000e+00 1.185484e-17
3.080000e+01 1.190645e-17 0.000000e+00 1.190645e-17
3.090000e+01 1.195806e-17 0.000000e+00 1.195806e-17
3.100000e+01 1.200968e-17 0.000000e+00 1.200968e-17
3.110000e+01 1.207600e-17 0.000000e+00 1.207600e-17
3.120000e+01 1.214600e-17 0.000000e+00 1.214600e-17
3.130000e+01 1.221600e-17 0.000000e+00 1.221600e-17
3.140000e+01 1.228600e-17 0.000000e+00 1.228600e-17
3.150000e+01 1.235600e-17 0.000000e+00 1.235600e-17
3.160000e+01 1.242760e-17 0.000000e+00 1.242760e-17
3.170000e+01 1.249960e-17 0.000000e+00 1.249960e-17
3.180000e+01 1.257160e-17 0.000000e+00 1.257160e-17
3.190000e+01 1.264360e-17 0.000000e+00 1.264360e-17
3.200000e+01 1.271560e-17 0.000000e+00 1.271560e-17
3.210000e+01 1.279400e-17 0.000000e+00 1.279400e-17
3.220000e+01 1.287400e-17 0.000000e+00 1.287400e-17
3.230000e+01 1.295400e-17 0.000000e+00 1.295400e-17
3.240000e+01 1.303400e-17 0.000000e+00 1.303400e-17
3.250000e+01 1.311400e-17 0.000000e+00 1.311400e-17
3.260000e+01 1.319720e-17 0.000000e+00 1.319720e-17
3.270000e+01 1.328120e-17 0.000000e+00 1.328120e-17
3.280000e+01 1.336520e-17 0.000000e+00 1.336520e-17
3.290000e+01 1.344920e-17 0.000000e+00 1.344920e-17
3.300000e+01 1.353320e-17 0.000000e+00 1.353320e-17
3.310000e+01 1.361400e-17 0.000000e+00 1.361400e-17
3.320000e+01 1.369400e-17 0.000000e+00 1.369400e-17
3.330000e+01 1.377400e-17 0.000000e+00 1.377400e-17
3.340000e+01 1.385400e-17 0.000000e+00 1.385400e-17
3.350000e+01 1.393400e-17 0.000000e+00 1.393400e-17
3.360000e+01 1.401880e-17 0.000000e+00 1.401880e-17
3.370000e+01 1.410480e-17 0.000000e+00 1.410480e-17
3.380000e+01 1.419080e-17 0.000000e+00 1.419080e-17
3.390000e+01 1.427680e-17 0.000000e+00 1.427680e-17
3.400000e+01 1.436280e-17 0.000000e+00 1.436280e-17
3.410000e+01 1.445040e-17 0.000000e+00 1.445040e-17
3.420000e+01 1.453840e-17 0.000000e+00 1.453840e-17
3.430000e+01 1.462640e-17 0.000000e+00 1.462640e-17
3.440000e+01 1.471440e-17 0.000000e+00 1.471440e-17
3.450000e+01 1.480240e-17 0.000000e+00 1.480240e-17
3.460000e+01 1.489360e-17 0.000000e+00 1.489360e-17
3.470000e+01 1.498560e-17 0.000000e+00 1.498560e-17
3.480000e+01 1.507760e-17 0.000000e+00 1.507760e-17
3.490000e+01 1.516960e-17 0.000000e+00 1.516960e-17
3.500000e+01 1.526160e-17 0.000000e+00 1.526160e-17
3.510000e+01 1.535200e-17 0.000000e+00 1.535200e-17
3.520000e+01 1.544200e-17 0.000000e+00 1.544200e-17
3.530000e+01 1.553200e-17 0.000000e+00 1.553200e-17
3.540000e+01 1.562200e-17 0.000000e+00 1.562200e-17
3.550000e+01 1.571200e-17 0.000000e+00 1.571200e-17
3.560000e+01 1.580200e-17 0.000000e+00 1.580200e-17
3.570000e+01 1.589200e-17 0.000000e+00 1.589200e-17
3.580000e+01 1.598200e-17 0.000000e+00 1.598200e-17
3.590000e+01 1.607200e-17 0.000000e+00 1.607200e-17
3.600000e+01 1.616200e-17 0.000000e+00 1.616200e-17
3.610000e+01 1.625200e-17 0.000000e+00 1.625200e-17
3.620000e+01 1.634200e-17 0.000000e+00 1.634200e-17
3.630000e+01 1.643200e-17 0.000000e+00 1.643200e-17
3.640000e+01 1.652200e-17 0.000000e+00 1.652200e-17
3.650000e+01 1.661200e-17 0.000000e+00 1.661200e-17
3.660000e+01 1.670200e-17 0.000000e+00 1.670200e-17
3.670000e+01 1.679200e-17 0.000000e+00 1.679200e-17
3.680000e+01 1.688200e-17 0.000000e+00 1.688200e-17
3.690000e+01 1.697200e-17 0.000000e+00 1.697200e-17
3.700000e+01 1.706200e-17 0.000000e+00 1.706200e-17
3.710000e+01 1.715600e-17 0.000000e+00 1.715600e-17
3.720000e+01 1.725100e-17 0.000000e+00 1.725100e-17
3.730000e+01 1.734600e-17 0.000000e+00 1.734600e-17
3.740000e+01 1.744100e-17 0.000000e+00 1.744100e-17
3.750000e+01 1.753600e-17 0.000000e+00 1.753600e-17
3.760000e+01 1.763100e-17 0.000000e+00 1.763100e-17
3.770000e+01 1.772600e-17 0.000000e+00 1.772600e-17
3.780000e+01 1.782100e-17 0.000000e+00 1.782100e-17
3.790000e+01 1.791600e-17 0.000000e+00 1.791600e-17
3.800000e+01 1.801100e-17 0.000000e+00 1.801100e-17
3.810000e+01 1.811160e-17 0.000000e+00 1.811160e-17
3.820000e+01 1.821360e-17 0.000000e+00 1.821360e-17
3.830000e+01 1.831560e-17 0.000000e+00 1.831560e-17
3.840000e+01 1.841760e-17 0.000000e+00 1.841760e-17
3.850000e+01 1.851960e-17 0.000000e+00 1.851960e-17
3.860000e+01 1.862160e-17 0.000000e+00 1.862160e-17
3.870000e+01 1.872360e-17 0.000000e+00 1.872360e-17
3.880000e+01 1.882560e-17 0.000000e+00 1.882560e-17
3.890000e+01 1.892760e-17 0.000000e+00 1.892760e-17
3.900000e+01 1.902960e-17 0.000000e+00 1.902960e-17
3.910000e+01 1.913160e-17 0.000000e+00 1.913160e-17
3.920000e+01 1.923360e-17 0.000000e+00 1.923360e-17
3.930000e+01 1.933560e-17 0.000000e+00 1.933560e-17
3.940000e+01 1.943760e-17 0.000000e+00 1.943760e-17
3.950000e+01 1.953960e-17 0.000000e+00 1.953960e-17
3.960000e+01 1.964160e-17 0.000000e+00 1.964160e-17
3.970000e+01 1.974360e-17 0.000000e+00 1.974360e-17
3.980000e+01 1.984560e-17 0.000000e+00 1.984560e-17
3.990000e+01 1.994760e-17 0.000000e+00 1.994760e-17
4.000000e+01 2.004960e-17 0.000000e+00 2.004960e-17
4.010000e+01 2.014600e-17 0.000000e+00 2.014600e-17
4.020000e+01 2.024100e-17 0.000000e+00 2.024100e-17
4.030000e+01 2.033600e-17 0.000000e+00 2.033600e-17
4.040000e+01 2.043100e-17 0.000000e+00 2.043100e-17
4.050000e+01 2.052600e-17 0.000000e+00 2.052600e-17
4.060000e+01 2.062100e-17 0.000000e+00 2.062100e-17
4.070000e+01 2.071600e-17 0.000000e+00 2.071600e-17
4.080000e+01 2.081100e-17 0.000000e+00 2.081100e-17
4.090000e+01 2.090600e-17 0.000000e+00 2.090600e-17
4.100000e+01 2.100100e-17 0.000000e+00 2.100100e-17
4.110000e+01 2.108640e-17 0.000000e+00 2.108640e-17
4.120000e+01 2.116940e-17 0.000000e+00 2.116940e-17
4.130000e+01 2.125240e-17 0.000000e+00 2.125240e-17
4.140000e+01 2.133540e-17 0.000000e+00 2.133540e-17
4.150000e+01 2.141840e-17 0.000000e+00 2.141840e-17
4.160000e+01 2.150140e-17 0.000000e+00 2.150140e-17
4.170000e+01 2.158440e-17 0.000000e+00 2.158440e-17
4.180000e+01 2.166740e-17 0.000000e+00 2.166740e-17
4.190000e+01 2.175040e-17 0.000000e+00 2.175040e-17
4.200000e+01 2.183340e-17 0.000000e+00 2.183340e-17
4.210000e+01 2.191320e-17 0.000000e+00 2.191320e-17
4.220000e+01 2.199220e-17 0.000000e+00 2.199220e-17
4.230000e+01 2.207120e-17 0.000000e+00 2.207120e-17
4.240000e+01 2.215020e-17 0.000000e+00 2.215020e-17
4.250000e+01 2.222920e-17 0.000000e+00 2.222920e-17
4.260000e+01 2.230820e-17 0.000000e+00 2.230820e-17
4.270000e+01 2.238720e-17 0.000000e+00 2.238720e-17
4.280000e+01 2.246620e-17 0.000000e+00 2.246620e-17
4.290000e+01 2.254520e-17 0.000000e+00 2.254520e-17
4.300000e+01 2.262420e-17 0.000000e+00 2.262420e-17
4.310000e+01 2.267680e-17 0.000000e+00 2.267680e-17
4.320000e+01 2.272280e-17 0.000000e+00 2.272280e-17
4.330000e+01 2.276880e-17 0.000000e+00 2.276880e-17
4.340000e+01 2.281480e-17 0.000000e+00 2.281480e-17
4.350000e+01 2.286080e-17 0.000000e+00 2.286080e-17
4.360000e+01 2.290680e-17 0.000000e+00 2.290680e-17
4.370000e+01 2.295280e-17 0.000000e+00 2.295280e-17
4.380000e+01 2.299880e-17 0.000000e+00 2.299880e-17
4.390000e+01 2.304480e-17 0.000000e+00 2.304480e-17
4.400000e+01 2.309080e-17 0.000000e+00 2.309080e-17
4.410000e+01 2.310000e-17 0.000000e+00 2.310000e-17
4.420000e+01 2.310000e-17 0.000000e+00 2.310000e-17
4.430000e+01 2.310000e-17 0.000000e+00 2.310000e-17
4.440000e+01 2.310000e-17 0.000000e+00 2.310000e-17
4.450000e+01 2.310000e-17 0.000000e+00 2.310000e-17
4.460000e+01 2.310000e-17 0.000000e+00 2.310000e-17
4.470000e+01 2.310000e-17 0.000000e+00 2.310000e-17
4.480000e+01 2.310000e-17 0.000000e+00 2.310000e-17
4.490000e+01 2.310000e-17 0.000000e+00 2.310000e-17
4.500000e+01 2.310000e-17 0.000000e+00 2.310000e-17
4.510000e+01 2.309600e-17 0.000000e+00 2.309600e-17
4.520000e+01 2.309100e-17 0.000000e+00 2.309100e-17
4.530000e+01 2.308600e-17 0.000000e+00 2.308600e-17
4.540000e+01 2.308100e-17 0.000000e+00 2.308100e-17
4.550000e+01 2.307600e-17 0.000000e+00 2.307600e-17
4.560000e+01 2.307100e-17 0.000000e+00 2.307100e-17
4.570000e+01 2.306600e-17 0.000000e+00 2.306600e-17
4.580000e+01 2.306100e-17 0.000000e+00 2.306100e-17
4.590000e+01 2.305600e-17 0.000000e+00 2.305600e-17
4.600000e+01 2.305100e-17 0.000000e+00 2.305100e-17
4.610000e+01 2.306760e-17 0.000000e+00 2.306760e-17
4.620000e+01 2.308960e-17 0.000000e+00 2.308960e-17
4.630000e+01 2.311160e-17 0.000000e+00 2.311160e-17
4.640000e+01 2.313360e-17 0.000000e+00 2.313360e-17
4.650000e+01 2.315560e-17 0.000000e+00 2.315560e-17
4.660000e+01 2.317760e-17 0.000000e+00 2.317760e-17
4.670000e+01 2.319960e-17 0.000000e+00 2.319960e-17
4.680000e+01 2.322160e-17 0.000000e+00 2.322160e-17
4.690000e+01 2.324360e-17 0.000000e+00 2.324360e-17
4.700000e+01 2.326560e-17 0.000000e+00 2.326560e-17
4.710000e+01 2.329640e-17 0.000000e+00 2.329640e-17
4.720000e+01 2.332940e-17 0.000000e+00 2.332940e-17
4.730000e+01 2.336240e-17 0.000000e+00 2.336240e-17
4.740000e+01 2.339540e-17 0.000000e+00 2.339540e-17
4.750000e+01 2.342840e-17 0.000000e+00 2.342840e-17
4.760000e+01 2.346140e-17 0.000000e+00 2.346140e-17
4.770000e+01 2.349440e-17 0.000000e+00 2.349440e-17
4.780000e+01 2.352740e-17 0.000000e+00 2.352740e-17
4.790000e+01 2.356040e-17 0.000000e+00 2.356040e-17
4.800000e+01 2.359340e-17 0.000000e+00 2.359340e-17
4.810000e+01 2.359200e-17 0.000000e+00 2.359200e-17
4.820000e+01 2.358200e-17 0.000000e+00 2.358200e-17
4.830000e+01 2.357200e-17 0.000000e+00 2.357200e-17
4.840000e+01 2.356200e-17 0.000000e+00 2.356200e-17
4.850000e+01 2.355200e-17 0.000000e+00 2.355200e-17
4.860000e+01 2.354200e-17 0.000000e+00 2.354200e-17
4.870000e+01 2.353200e-17 0.000000e+00 2.353200e-17
4.880000e+01 2.352200e-17 0.000000e+00 2.352200e-17
4.890000e+01 2.351200e-17 0.000000e+00 2.351200e-17
4.900000e+01 2.350200e-17 0.000000e+00 2.350200e-17
4.910000e+01 2.400419e-17 0.000000e+00 2.400419e-17
4.920000e+01 2.447897e-17 0.000000e+00 2.447897e-17
4.930000e+01 2.464305e-17 0.000000e+00 2.464305e-17
4.940000e+01 2.453721e-17 0.000000e+00 2.453721e-17
4.950000e+01 2.432358e-17 0.000000e+00 2.432358e-17
4.960000e+01 2.432015e-17 0.000000e+00 2.432015e-17
4.970000e+01 2.438611e-17 0.000000e+00 2.438611e-17
4.980000e+01 2.462568e-17 0.000000e+00 2.462568e-17
4.990000e+01 2.462218e-17 0.000000e+00 2.462218e-17
5.000000e+01 2.461871e-17 0.000000e+00 2.461871e-17
5.010000e+01 2.461526e-17 0.000000e+00 2.461526e-17
5.020000e+01 2.461180e-17 0.000000e+00 2.461180e-17
5.030000e+01 2.460833e-17 0.000000e+00 2.460833e-17
5.040000e+01 2.460482e-17 0.000000e+00 2.460482e-17
5.050000e+01 2.437762e-17 0.000000e+00 2.437762e-17
5.060000e+01 2.473278e-17 0.000000e+00 2.473278e-17
5.070000e+01 2.505176e-17 0.000000e+00 2.505176e-17
5.080000e+01 2.467064e-17 0.000000e+00 2.467064e-17
5.090000e+01 2.520178e-17 0.000000e+00 2.520178e-17
5.100000e+01 2.544229e-17 0.000000e+00 2.544229e-17
5.110000e+01 2.535895e-17 0.000000e+00 2.535895e-17
5.120000e+01 2.520208e-17 0.000000e+00 2.520208e-17
5.130000e+01 2.518791e-17 0.000000e+00 2.518791e-17
5.140000e+01 2.494585e-17 0.000000e+00 2.494585e-17
5.150000e+01 2.555210e-17 0.000000e+00 2.555210e-17
5.160000e+01 2.559514e-17 0.000000e+00 2.559514e-17
5.170000e+01 2.549723e-17 0.000000e+00 2.549723e-17
5.180000e+01 2.549376e-17 0.000000e+00 2.549376e-17
5.190000e+01 2.559206e-17 0.000000e+00 2.559206e-17
5.200000e+01 2.587776e-17 0.000000e+00 2.587776e-17
5.210000e+01 2.599481e-17 0.000000e+00 2.599481e-17
5.220000e+01 2.586037e-17 0.000000e+00 2.586037e-17
5.230000e+01 2.578889e-17 0.000000e+00 2.578889e-17
5.240000e+01 2.578542e-17 0.000000e+00 2.578542e-17
5.250000e+01 2.589296e-17 0.000000e+00 2.589296e-17
5.260000e+01 2.692677e-17 0.000000e+00 2.692677e-17
5.270000e+01 2.547109e-17 0.000000e+00 2.547109e-17
5.280000e+01 2.563243e-17 0.000000e+00 2.563243e-17
5.290000e+01 2.587924e-17 0.000000e+00 2.587924e-17
5.300000e+01 2.668745e-17 0.000000e+00 2.668745e-17
5.310000e+01 2.667775e-17 0.000000e+00 2.667775e-17
5.320000e+01 2.641297e-17 0.000000e+00 2.641297e-17
5.330000e+01 2.653500e-17 0.000000e+00 2.653500e-17
