! Reference radius AU = 1.000E+02
! Midplan temperature (K) at the reference radius AU = 1.000E+01
! Atmosphere (4H) temperature (K) at the reference radius AU = 5.000E+01
! Radius where the structure is computed (AU) = 4.000E+01
! Midplan temperature (K) at the requested radius = 1.443E+01
! Atmosphere temperature (K) at the requested radius = 7.213E+01
! Mass of the central object (g) = 1.153E+33
! UV field coming from the star at the reference radius AU (unit: mean ISM field) = 4.100E+02
! UV field coming from the star at the requested radius = 1.206E+03
! Vertical resolution =  64
! Scale Height H in au = 2.495E+00
! Distance [AU] ; H Gas density [part/cm^3] ; Gas Temperature [K] ; Visual Extinction [mag] ; Diffusion coefficient [cm^2/s]; Dust Temperature [K]; 1/abundance of grains ; AV/NH conversion factor ; radius of grains (cm)
9.97887E+00   6.22013E+07   7.21350E+01   0.00000E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
9.82172E+00   6.54315E+07   7.20644E+01   1.30748E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
9.66458E+00   6.89194E+07   7.18531E+01   2.68466E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
9.50743E+00   7.26948E+07   7.15023E+01   4.13729E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
9.35028E+00   7.67908E+07   7.10142E+01   5.67176E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
9.19313E+00   8.12445E+07   7.03917E+01   7.29523E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
9.03599E+00   8.60980E+07   6.96387E+01   9.01568E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
8.87884E+00   9.13985E+07   6.87597E+01   1.08420E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
8.72169E+00   9.71994E+07   6.77599E+01   1.27843E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
8.56454E+00   1.03561E+08   6.66454E+01   1.48537E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
8.40740E+00   1.10553E+08   6.54228E+01   1.70629E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
8.25025E+00   1.18252E+08   6.40993E+01   1.94258E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
8.09310E+00   1.26748E+08   6.26827E+01   2.19586E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
7.93595E+00   1.36142E+08   6.11811E+01   2.46790E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
7.77880E+00   1.46550E+08   5.96032E+01   2.76075E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
7.62166E+00   1.58106E+08   5.79580E+01   3.07668E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
7.46451E+00   1.70961E+08   5.62546E+01   3.41830E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
7.30736E+00   1.85289E+08   5.45024E+01   3.78856E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
7.15021E+00   2.01291E+08   5.27111E+01   4.19079E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
6.99307E+00   2.19196E+08   5.08900E+01   4.62879E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
6.83592E+00   2.39269E+08   4.90488E+01   5.10691E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
6.67877E+00   2.61813E+08   4.71968E+01   5.63008E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
6.52162E+00   2.87174E+08   4.53433E+01   6.20393E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
6.36448E+00   3.15751E+08   4.34972E+01   6.83488E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
6.20733E+00   3.48001E+08   4.16672E+01   7.53027E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
6.05018E+00   3.84443E+08   3.98617E+01   8.29848E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
5.89303E+00   4.25670E+08   3.80883E+01   9.14908E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
5.73589E+00   4.72353E+08   3.63547E+01   1.00930E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
5.57874E+00   5.25247E+08   3.46675E+01   1.11425E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
5.42159E+00   5.85199E+08   3.30330E+01   1.23119E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
5.26444E+00   6.53148E+08   3.14569E+01   1.36171E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
5.10730E+00   7.30127E+08   2.99442E+01   1.50760E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
4.95015E+00   8.17253E+08   2.84993E+01   1.67091E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
4.79300E+00   9.15719E+08   2.71258E+01   1.85389E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
4.63585E+00   1.02677E+09   2.58267E+01   2.05907E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
4.47871E+00   1.15168E+09   2.46043E+01   2.28920E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
4.32156E+00   1.29168E+09   2.34601E+01   2.54731E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
4.16441E+00   1.44794E+09   2.23951E+01   2.83665E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
4.00726E+00   1.62147E+09   2.14095E+01   3.16066E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
3.85012E+00   1.81305E+09   2.05028E+01   3.52295E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
3.69297E+00   2.02313E+09   1.96742E+01   3.92722E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
3.53582E+00   2.25175E+09   1.89218E+01   4.37718E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
3.37867E+00   2.49844E+09   1.82437E+01   4.87643E+01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
