! Reference radius AU = 1.000E+02
! Midplan temperature (K) at the reference radius AU = 1.000E+01
! Atmosphere (4H) temperature (K) at the reference radius AU = 5.000E+01
! Radius where the structure is computed (AU) = 2.500E+02
! Midplan temperature (K) at the requested radius = 6.931E+00
! Atmosphere temperature (K) at the requested radius = 3.466E+01
! Mass of the central object (g) = 1.153E+33
! UV field coming from the star at the reference radius AU (unit: mean ISM field) = 4.100E+02
! UV field coming from the star at the requested radius = 2.764E+01
! Vertical resolution =  64
! Scale Height H in au = 2.702E+01
! Distance [AU] ; H Gas density [part/cm^3] ; Gas Temperature [K] ; Visual Extinction [mag] ; Diffusion coefficient [cm^2/s]; Dust Temperature [K]; 1/abundance of grains ; AV/NH conversion factor ; radius of grains (cm)
1.08075E+02   3.67566E+05   3.46572E+01   0.00000E+00   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
1.06373E+02   3.86654E+05   3.46233E+01   8.36789E-03   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
1.04671E+02   4.07266E+05   3.45218E+01   1.71819E-02   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
1.02969E+02   4.29575E+05   3.43533E+01   2.64786E-02   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
1.01267E+02   4.53780E+05   3.41187E+01   3.62993E-02   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
9.95652E+01   4.80098E+05   3.38197E+01   4.66894E-02   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
9.78632E+01   5.08779E+05   3.34579E+01   5.77003E-02   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
9.61613E+01   5.40101E+05   3.30356E+01   6.93891E-02   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
9.44593E+01   5.74380E+05   3.25552E+01   8.18197E-02   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
9.27573E+01   6.11974E+05   3.20198E+01   9.50640E-02   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
9.10554E+01   6.53289E+05   3.14324E+01   1.09202E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
8.93534E+01   6.98786E+05   3.07965E+01   1.24325E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
8.76514E+01   7.48990E+05   3.01159E+01   1.40535E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
8.59494E+01   8.04504E+05   2.93944E+01   1.57946E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
8.42475E+01   8.66010E+05   2.86363E+01   1.76688E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
8.25455E+01   9.34296E+05   2.78459E+01   1.96908E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
8.08435E+01   1.01026E+06   2.70275E+01   2.18771E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
7.91416E+01   1.09493E+06   2.61857E+01   2.42468E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
7.74396E+01   1.18949E+06   2.53250E+01   2.68210E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
7.57376E+01   1.29530E+06   2.44501E+01   2.96243E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
7.40357E+01   1.41391E+06   2.35655E+01   3.26843E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
7.23337E+01   1.54713E+06   2.26757E+01   3.60325E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
7.06317E+01   1.69700E+06   2.17852E+01   3.97051E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
6.89298E+01   1.86587E+06   2.08982E+01   4.37432E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
6.72278E+01   2.05644E+06   2.00190E+01   4.81937E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
6.55258E+01   2.27179E+06   1.91515E+01   5.31103E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
6.38238E+01   2.51541E+06   1.82995E+01   5.85541E-01   0.00000E+00   0.00000E+00   5.56445E+11   8.50000E-22   1.00000E-05
